"Site","Year","Date","ScientificName","CommonName","Priority","Count","TotalLength","MinLength","MaxLength"
28,2010,"12JUL2010","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,38,"NA","NA"
31,2010,"31AUG2010","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,31,"NA","NA"
4,2010,"01JUL2010","Rhacochilus toxotes,all","rubberlip surfperch,all",2,2,27,"NA","NA"
23,2010,"29JUN2010","Rhacochilus toxotes,all","rubberlip surfperch,all",2,2,30,"NA","NA"
27,2010,"13SEP2010","Rhacochilus toxotes,all","rubberlip surfperch,all",2,2,40,"NA","NA"
28,2010,"12JUL2010","Rhacochilus toxotes,all","rubberlip surfperch,all",2,2,20,"NA","NA"
3,2011,"16AUG2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,39,"NA","NA"
4,2011,"17OCT2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,33,"NA","NA"
7,2011,"12JUL2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,35,"NA","NA"
7,2011,"12JUL2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,37,"NA","NA"
7,2011,"12JUL2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,40,"NA","NA"
8,2011,"01SEP2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,31,"NA","NA"
22,2011,"28JUL2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,29,"NA","NA"
23,2011,"04OCT2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,43,"NA","NA"
25,2011,"27JUL2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,33,"NA","NA"
25,2011,"27JUL2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,37,"NA","NA"
26,2011,"20MAY2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,30,"NA","NA"
27,2011,"30AUG2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,42,"NA","NA"
28,2011,"28JUN2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,33,"NA","NA"
29,2011,"27JUN2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,32,"NA","NA"
5,2011,"12SEP2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,2,40,"NA","NA"
4,2011,"17OCT2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,3,37,"NA","NA"
4,2011,"17OCT2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,3,39,"NA","NA"
7,2011,"12JUL2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,35,"NA","NA"
7,2011,"12JUL2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,37,"NA","NA"
7,2011,"12JUL2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,40,"NA","NA"
4,2007,"25JUL2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,22,"NA","NA"
4,2007,"25JUL2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,25,"NA","NA"
6,2007,"24JUL2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,27,"NA","NA"
6,2007,"24JUL2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,30,"NA","NA"
7,2007,"27JUL2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,27,"NA","NA"
7,2007,"11SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,25,"NA","NA"
7,2007,"11SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,32,"NA","NA"
23,2007,"21AUG2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,30,"NA","NA"
25,2007,"26JUL2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,25,"NA","NA"
26,2007,"10SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,25,"NA","NA"
27,2007,"28SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,28,"NA","NA"
27,2007,"28SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,35,"NA","NA"
28,2007,"19JUN2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,30,"NA","NA"
28,2007,"19SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,35,"NA","NA"
29,2007,"19SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,25,"NA","NA"
29,2007,"19SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,30,"NA","NA"
28,2007,"19SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,2,25,"NA","NA"
7,2007,"11SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,3,27,"NA","NA"
5,2007,"09JUL2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,4,35,"NA","NA"
7,2007,"11SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,4,22,"NA","NA"
28,2007,"19SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,5,28,"NA","NA"
5,2007,"09JUL2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,6,25,"NA","NA"
28,2007,"19JUN2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,6,25,"NA","NA"
28,2007,"19SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,13,30,"NA","NA"
28,2007,"19JUN2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,30,18,15,20
3,2008,"01OCT2008","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,27,"NA","NA"
7,2008,"19JUN2008","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,30,"NA","NA"
8,2008,"17JUL2008","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,30,"NA","NA"
25,2008,"29JUL2008","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,28,"NA","NA"
28,2008,"10JUL2008","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,30,"NA","NA"
2,2008,"10SEP2008","Rhacochilus toxotes,all","rubberlip surfperch,all",2,2,25,"NA","NA"
2,2008,"10SEP2008","Rhacochilus toxotes,all","rubberlip surfperch,all",2,2,28,"NA","NA"
2,2008,"10SEP2008","Rhacochilus toxotes,all","rubberlip surfperch,all",2,2,30,"NA","NA"
2,2008,"10SEP2008","Rhacochilus toxotes,all","rubberlip surfperch,all",2,2,35,"NA","NA"
3,2009,"16JUL2009","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,32,"NA","NA"
7,2009,"02JUL2009","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,28,"NA","NA"
7,2009,"02JUL2009","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,35,"NA","NA"
3,2009,"16JUL2009","Rhacochilus toxotes,all","rubberlip surfperch,all",2,3,25,"NA","NA"
7,2009,"02JUL2009","Rhacochilus toxotes,all","rubberlip surfperch,all",2,3,25,"NA","NA"
28,2009,"15JUN2009","Rhacochilus toxotes,all","rubberlip surfperch,all",2,4,30,"NA","NA"
27,2007,"28SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,30,"NA","NA"
27,2007,"28SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,36,"NA","NA"
28,2007,"19SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,26,"NA","NA"
7,2007,"11SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,2,26,"NA","NA"
27,2007,"28SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,2,28,"NA","NA"
7,2007,"11SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,3,28,"NA","NA"
27,2007,"28SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,3,26,"NA","NA"
28,2007,"19SEP2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,16,23,20,26
27,2010,"13SEP2010","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,34,"NA","NA"
27,2010,"13SEP2010","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,36,"NA","NA"
3,2011,"16AUG2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,39,"NA","NA"
26,2011,"20MAY2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,30,"NA","NA"
5,2011,"12SEP2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,2,40,"NA","NA"
5,2007,"09JUL2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,35,"NA","NA"
11,2007,"13JUL2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,35,"NA","NA"
24,2007,"22AUG2007","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,34,"NA","NA"
22,2011,"28JUL2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,29,"NA","NA"
25,2011,"27JUL2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,33,"NA","NA"
25,2011,"27JUL2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,37,"NA","NA"
27,2011,"30AUG2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,42,"NA","NA"
28,2011,"28JUN2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,33,"NA","NA"
8,2011,"01SEP2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,31,"NA","NA"
23,2011,"04OCT2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,43,"NA","NA"
29,2011,"27JUN2011","Rhacochilus toxotes,all","rubberlip surfperch,all",2,1,32,"NA","NA"
8,2011,"01SEP2011","Oxyjulis californica, all","señorita, all",3,1,19,"NA","NA"
27,2011,"30AUG2011","Oxyjulis californica, all","señorita, all",3,1,18,"NA","NA"
27,2011,"30AUG2011","Oxyjulis californica, all","señorita, all",3,6,13,"NA","NA"
27,2011,"30AUG2011","Oxyjulis californica, all","señorita, all",3,12,16,"NA","NA"
10,2007,"15AUG2007","Oxyjulis californica, all","señorita, all",3,1,17,"NA","NA"
10,2007,"15AUG2007","Oxyjulis californica, all","señorita, all",3,1,22,"NA","NA"
29,2007,"19SEP2007","Oxyjulis californica, all","señorita, all",3,1,15,"NA","NA"
29,2007,"19SEP2007","Oxyjulis californica, all","señorita, all",3,1,20,"NA","NA"
29,2007,"19SEP2007","Oxyjulis californica, all","señorita, all",3,1,22,"NA","NA"
30,2007,"09AUG2007","Oxyjulis californica, all","señorita, all",3,1,15,"NA","NA"
30,2007,"09AUG2007","Oxyjulis californica, all","señorita, all",3,1,18,"NA","NA"
32,2007,"07AUG2007","Oxyjulis californica, all","señorita, all",3,1,12,"NA","NA"
10,2007,"15AUG2007","Oxyjulis californica, all","señorita, all",3,2,16,"NA","NA"
29,2007,"27JUN2007","Oxyjulis californica, all","señorita, all",3,2,18,"NA","NA"
29,2007,"19SEP2007","Oxyjulis californica, all","señorita, all",3,2,16,"NA","NA"
29,2007,"19SEP2007","Oxyjulis californica, all","señorita, all",3,2,17,"NA","NA"
29,2007,"19SEP2007","Oxyjulis californica, all","señorita, all",3,2,18,"NA","NA"
30,2007,"27JUN2007","Oxyjulis californica, all","señorita, all",3,2,8,"NA","NA"
30,2007,"09AUG2007","Oxyjulis californica, all","señorita, all",3,3,22,"NA","NA"
30,2007,"09AUG2007","Oxyjulis californica, all","señorita, all",3,3,23,"NA","NA"
10,2007,"15AUG2007","Oxyjulis californica, all","señorita, all",3,4,18,"NA","NA"
29,2007,"27JUN2007","Oxyjulis californica, all","señorita, all",3,4,17,"NA","NA"
29,2007,"19SEP2007","Oxyjulis californica, all","señorita, all",3,4,14,"NA","NA"
30,2007,"27JUN2007","Oxyjulis californica, all","señorita, all",3,4,22,"NA","NA"
30,2007,"09AUG2007","Oxyjulis californica, all","señorita, all",3,4,18,18,19
30,2007,"09AUG2007","Oxyjulis californica, all","señorita, all",3,4,20,"NA","NA"
30,2007,"09AUG2007","Oxyjulis californica, all","señorita, all",3,4,20,18,22
30,2007,"09AUG2007","Oxyjulis californica, all","señorita, all",3,6,11,10,12
30,2007,"09AUG2007","Oxyjulis californica, all","señorita, all",3,6,19,18,20
30,2007,"27JUN2007","Oxyjulis californica, all","señorita, all",3,11,17,"NA","NA"
30,2007,"27JUN2007","Oxyjulis californica, all","señorita, all",3,13,20,"NA","NA"
32,2007,"07AUG2007","Oxyjulis californica, all","señorita, all",3,15,20,17,22
29,2007,"19SEP2007","Oxyjulis californica, all","señorita, all",3,16,9,8,10
30,2007,"27JUN2007","Oxyjulis californica, all","señorita, all",3,22,14,12,15
30,2007,"09AUG2007","Oxyjulis californica, all","señorita, all",3,23,14,13,16
30,2007,"09AUG2007","Oxyjulis californica, all","señorita, all",3,65,5,4,6
16,2008,"10JUN2008","Oxyjulis californica, all","señorita, all",3,1,17,"NA","NA"
15,2008,"09JUN2008","Oxyjulis californica, all","señorita, all",3,4,15,"NA","NA"
30,2008,"27JUN2008","Oxyjulis californica, all","señorita, all",3,5,24,23,25
16,2008,"10JUN2008","Oxyjulis californica, all","señorita, all",3,7,18,15,20
29,2008,"26JUN2008","Oxyjulis californica, all","señorita, all",3,8,12,10,15
29,2008,"26JUN2008","Oxyjulis californica, all","señorita, all",3,9,6,6,7
30,2008,"27JUN2008","Oxyjulis californica, all","señorita, all",3,13,22,20,23
15,2008,"09JUN2008","Oxyjulis californica, all","señorita, all",3,14,14,13,15
29,2008,"26JUN2008","Oxyjulis californica, all","señorita, all",3,18,16,15,17
30,2008,"27JUN2008","Oxyjulis californica, all","señorita, all",3,31,18,15,20
16,2009,"19MAY2009","Oxyjulis californica, all","señorita, all",3,1,8,"NA","NA"
16,2009,"19MAY2009","Oxyjulis californica, all","señorita, all",3,1,9,"NA","NA"
16,2009,"19MAY2009","Oxyjulis californica, all","señorita, all",3,1,10,"NA","NA"
6,2009,"04JUN2009","Oxyjulis californica, all","señorita, all",3,2,20,18,22
8,2009,"24SEP2009","Oxyjulis californica, all","señorita, all",3,2,12,10,15
9,2009,"06OCT2009","Oxyjulis californica, all","señorita, all",3,2,22,20,23
9,2009,"06OCT2009","Oxyjulis californica, all","señorita, all",3,2,26,24,27
29,2009,"03SEP2009","Oxyjulis californica, all","señorita, all",3,2,13,12,14
32,2009,"21AUG2009","Oxyjulis californica, all","señorita, all",3,2,22,20,23
8,2009,"24SEP2009","Oxyjulis californica, all","señorita, all",3,3,19,18,20
8,2009,"24SEP2009","Oxyjulis californica, all","señorita, all",3,3,23,21,25
10,2009,"31JUL2009","Oxyjulis californica, all","señorita, all",3,3,24,23,25
13,2009,"01JUN2009","Oxyjulis californica, all","señorita, all",3,3,12,10,15
26,2009,"02JUN2009","Oxyjulis californica, all","señorita, all",3,3,9,8,10
34,2009,"30JUL2009","Oxyjulis californica, all","señorita, all",3,3,24,23,25
29,2009,"03SEP2009","Oxyjulis californica, all","señorita, all",3,4,16,15,17
34,2009,"30JUL2009","Oxyjulis californica, all","señorita, all",3,4,20,19,22
4,2009,"22SEP2009","Oxyjulis californica, all","señorita, all",3,5,26,25,28
26,2009,"02JUN2009","Oxyjulis californica, all","señorita, all",3,6,16,14,17
29,2009,"03SEP2009","Oxyjulis californica, all","señorita, all",3,6,22,20,23
13,2009,"01JUN2009","Oxyjulis californica, all","señorita, all",3,7,9,8,10
34,2009,"30JUL2009","Oxyjulis californica, all","señorita, all",3,7,12,11,14
4,2009,"22SEP2009","Oxyjulis californica, all","señorita, all",3,8,22,20,24
29,2009,"03SEP2009","Oxyjulis californica, all","señorita, all",3,9,18,17,20
29,2009,"03SEP2009","Oxyjulis californica, all","señorita, all",3,10,8,5,10
1,2009,"18AUG2009","Oxyjulis californica, all","señorita, all",3,11,5,4,6
13,2009,"01JUN2009","Oxyjulis californica, all","señorita, all",3,11,16,15,17
32,2009,"21AUG2009","Oxyjulis californica, all","señorita, all",3,11,18,16,20
34,2009,"30JUL2009","Oxyjulis californica, all","señorita, all",3,11,16,15,17
27,2009,"02SEP2009","Oxyjulis californica, all","señorita, all",3,12,18,17,20
27,2009,"02SEP2009","Oxyjulis californica, all","señorita, all",3,12,22,20,23
9,2009,"06OCT2009","Oxyjulis californica, all","señorita, all",3,13,8,7,10
34,2009,"30JUL2009","Oxyjulis californica, all","señorita, all",3,13,18,17,19
8,2009,"24SEP2009","Oxyjulis californica, all","señorita, all",3,14,16,15,17
9,2009,"06OCT2009","Oxyjulis californica, all","señorita, all",3,15,13,11,15
26,2009,"02JUN2009","Oxyjulis californica, all","señorita, all",3,15,12,10,14
27,2009,"02SEP2009","Oxyjulis californica, all","señorita, all",3,15,12,10,14
9,2009,"06OCT2009","Oxyjulis californica, all","señorita, all",3,16,18,16,20
10,2009,"31JUL2009","Oxyjulis californica, all","señorita, all",3,16,17,16,18
1,2009,"18AUG2009","Oxyjulis californica, all","señorita, all",3,20,8,7,10
6,2009,"04JUN2009","Oxyjulis californica, all","señorita, all",3,22,14,12,15
10,2009,"31JUL2009","Oxyjulis californica, all","señorita, all",3,22,20,18,22
16,2009,"19MAY2009","Oxyjulis californica, all","señorita, all",3,24,18,17,20
10,2009,"31JUL2009","Oxyjulis californica, all","señorita, all",3,26,12,10,13
9,2009,"06OCT2009","Oxyjulis californica, all","señorita, all",3,31,2,1,3
13,2009,"01JUN2009","Oxyjulis californica, all","señorita, all",3,34,18,17,20
15,2009,"18MAY2009","Oxyjulis californica, all","señorita, all",3,45,16,15,18
27,2009,"02SEP2009","Oxyjulis californica, all","señorita, all",3,50,15,14,16
6,2009,"04JUN2009","Oxyjulis californica, all","señorita, all",3,52,16,15,18
26,2009,"02JUN2009","Oxyjulis californica, all","señorita, all",3,60,20,17,22
10,2009,"31JUL2009","Oxyjulis californica, all","señorita, all",3,110,14,13,16
4,2009,"22SEP2009","Oxyjulis californica, all","señorita, all",3,115,8,7,10
4,2009,"22SEP2009","Oxyjulis californica, all","señorita, all",3,150,18,15,20
4,2009,"22SEP2009","Oxyjulis californica, all","señorita, all",3,160,6,5,7
4,2009,"22SEP2009","Oxyjulis californica, all","señorita, all",3,267,12,10,15
3,2010,"19AUG2010","Oxyjulis californica, all","señorita, all",3,1,22,"NA","NA"
8,2010,"01SEP2010","Oxyjulis californica, all","señorita, all",3,1,12,"NA","NA"
28,2010,"12JUL2010","Oxyjulis californica, all","señorita, all",3,1,27,"NA","NA"
28,2010,"12JUL2010","Oxyjulis californica, all","señorita, all",3,1,28,"NA","NA"
30,2010,"13JUL2010","Oxyjulis californica, all","señorita, all",3,1,9,"NA","NA"
32,2010,"16JUL2010","Oxyjulis californica, all","señorita, all",3,1,27,"NA","NA"
7,2010,"16JUN2010","Oxyjulis californica, all","señorita, all",3,2,9,8,10
9,2010,"16AUG2010","Oxyjulis californica, all","señorita, all",3,2,28,"NA","NA"
33,2010,"15JUL2010","Oxyjulis californica, all","señorita, all",3,2,22,20,25
37,2010,"02JUN2010","Oxyjulis californica, all","señorita, all",3,2,9,8,10
37,2010,"02JUN2010","Oxyjulis californica, all","señorita, all",3,2,22,21,23
9,2010,"13JUL2010","Oxyjulis californica, all","señorita, all",3,3,12,10,15
9,2010,"16AUG2010","Oxyjulis californica, all","señorita, all",3,3,12,10,15
14,2010,"02JUN2010","Oxyjulis californica, all","señorita, all",3,3,8,7,10
15,2010,"17MAY2010","Oxyjulis californica, all","señorita, all",3,3,22,20,23
27,2010,"13SEP2010","Oxyjulis californica, all","señorita, all",3,3,12,10,15
3,2010,"19AUG2010","Oxyjulis californica, all","señorita, all",3,4,12,10,15
4,2010,"01JUL2010","Oxyjulis californica, all","señorita, all",3,4,22,20,25
13,2010,"04JUN2010","Oxyjulis californica, all","señorita, all",3,4,9,8,10
14,2010,"02JUN2010","Oxyjulis californica, all","señorita, all",3,4,23,21,25
29,2010,"18JUN2010","Oxyjulis californica, all","señorita, all",3,4,22,20,25
24,2010,"18AUG2010","Oxyjulis californica, all","señorita, all",3,5,18,15,20
28,2010,"12JUL2010","Oxyjulis californica, all","señorita, all",3,5,10,"NA","NA"
25,2010,"17AUG2010","Oxyjulis californica, all","señorita, all",3,6,22,20,25
31,2010,"31AUG2010","Oxyjulis californica, all","señorita, all",3,6,22,20,25
8,2010,"01SEP2010","Oxyjulis californica, all","señorita, all",3,7,22,20,25
23,2010,"29JUN2010","Oxyjulis californica, all","señorita, all",3,7,22,20,25
32,2010,"16JUL2010","Oxyjulis californica, all","señorita, all",3,7,12,10,15
36,2010,"01JUN2010","Oxyjulis californica, all","señorita, all",3,7,23,21,25
37,2010,"02JUN2010","Oxyjulis californica, all","señorita, all",3,7,18,16,20
3,2010,"19AUG2010","Oxyjulis californica, all","señorita, all",3,8,18,15,20
16,2010,"19MAY2010","Oxyjulis californica, all","señorita, all",3,8,23,21,25
28,2010,"12JUL2010","Oxyjulis californica, all","señorita, all",3,8,23,21,25
29,2010,"18JUN2010","Oxyjulis californica, all","señorita, all",3,8,12,10,15
31,2010,"31AUG2010","Oxyjulis californica, all","señorita, all",3,8,12,10,15
9,2010,"16AUG2010","Oxyjulis californica, all","señorita, all",3,10,18,15,20
10,2010,"14JUL2010","Oxyjulis californica, all","señorita, all",3,11,12,10,15
30,2010,"13JUL2010","Oxyjulis californica, all","señorita, all",3,11,22,20,25
12,2010,"14JUN2010","Oxyjulis californica, all","señorita, all",3,12,18,16,20
9,2010,"13JUL2010","Oxyjulis californica, all","señorita, all",3,13,18,15,20
13,2010,"04JUN2010","Oxyjulis californica, all","señorita, all",3,13,13,11,15
13,2010,"04JUN2010","Oxyjulis californica, all","señorita, all",3,13,23,21,25
26,2010,"17JUN2010","Oxyjulis californica, all","señorita, all",3,13,12,10,13
7,2010,"16JUN2010","Oxyjulis californica, all","señorita, all",3,14,12,10,15
1,2010,"29JUL2010","Oxyjulis californica, all","señorita, all",3,15,12,10,15
26,2010,"17JUN2010","Oxyjulis californica, all","señorita, all",3,15,22,20,25
28,2010,"12JUL2010","Oxyjulis californica, all","señorita, all",3,15,12,10,15
11,2010,"15JUN2010","Oxyjulis californica, all","señorita, all",3,16,13,11,15
15,2010,"17MAY2010","Oxyjulis californica, all","señorita, all",3,17,18,15,20
24,2010,"18AUG2010","Oxyjulis californica, all","señorita, all",3,17,22,20,25
32,2010,"16JUL2010","Oxyjulis californica, all","señorita, all",3,17,22,20,25
30,2010,"13JUL2010","Oxyjulis californica, all","señorita, all",3,19,18,15,20
36,2010,"01JUN2010","Oxyjulis californica, all","señorita, all",3,19,9,8,10
